,Timestamp,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
7350,257707.2796386,440.4809875488281,-768.9660034179688,-206.11900329589844,-95716.25,8995.0,-20912.5,-288.79998779296875,48.63999938964844,380.0
7351,257707.3029212,348.9809875488281,-815.3870239257812,-290.9700012207031,-107397.5,-10176.25,10823.75,-275.1199951171875,22.799999237060547,387.6000061035156
7352,257707.3609176,231.25100708007812,-754.447998046875,-399.36700439453125,-72441.25,31508.75,12661.25,-279.67999267578125,-7.599999904632568,381.5199890136719
7353,257707.4283705,302.1940002441406,-957.6389770507812,-491.4159851074219,-95095.0,38937.5,55361.25,-282.7200012207031,-56.2400016784668,384.55999755859375
7354,257707.4571802,71.91899871826172,-886.9400024414062,-430.5379943847656,-77980.0,82215.0,45902.5,-308.55999755859375,-57.7599983215332,373.9200134277344
7355,257707.4805875,531.9199829101562,-600.8499755859375,-445.1780090332031,49717.5,68573.75,53838.75,-331.3599853515625,-71.44000244140625,375.44000244140625
7356,257707.5881435,449.14300537109375,-967.7650146484375,-452.9859924316406,28971.25,24167.5,21043.75,-351.1199951171875,-57.7599983215332,343.5199890136719
7357,257707.6962683,186.1719970703125,-963.4340209960938,-463.53900146484375,24482.5,27238.75,22198.75,-331.3599853515625,-36.47999954223633,337.44000244140625
7358,257707.8439917,272.1210021972656,-948.85498046875,-439.3219909667969,-57583.75,29636.25,63927.5,-343.5199890136719,-42.560001373291016,354.1600036621094
7359,257707.9508511,207.52200317382812,-814.7769775390625,-400.5870056152344,-13396.25,27763.75,50111.25,-361.760009765625,-24.31999969482422,332.8800048828125
7360,257708.1484373,414.19000244140625,-495.625,-296.39898681640625,-166993.75,10027.5,143272.5,-351.1199951171875,-31.920000076293945,319.20001220703125
7361,257708.2659757,154.45199584960938,-390.7049865722656,-258.1520080566406,147988.75,-113268.75,112735.0,-337.44000244140625,-31.920000076293945,328.32000732421875
7362,257708.3010081,111.56900024414062,-994.9099731445312,-363.7430114746094,38333.75,-14918.75,-50828.75,-326.79998779296875,15.199999809265137,332.8800048828125
7363,257708.3185133,172.14199829101562,-883.7069702148438,-385.7030029296875,39068.75,-24272.5,-39698.75,-311.6000061035156,15.199999809265137,338.9599914550781
7364,257708.3505732,280.11199951171875,-853.4509887695312,-372.89300537109375,58415.0,-49175.0,-95112.5,-307.0400085449219,33.439998626708984,348.0799865722656
7365,257708.3540693,249.7949981689453,-1035.1090087890625,-248.69700622558594,60716.25,-75363.75,-138705.0,-308.55999755859375,15.199999809265137,352.6400146484375
7366,257708.3561958,211.79200744628906,-1062.2540283203125,-144.63099670410156,39926.25,-50723.75,-105262.5,-300.9599914550781,18.239999771118164,343.5199890136719
7367,257708.3707707,245.64700317382812,-712.6630249023438,-289.9330139160156,10727.5,41405.0,-102567.5,-322.239990234375,3.0399999618530273,349.6000061035156
7368,257708.3763771,595.5430297851562,-720.531982421875,-267.2409973144531,31963.75,-1977.5,-4585.0,-348.0799865722656,-6.079999923706055,335.9200134277344
7369,257708.3804974,300.5469970703125,-1010.343017578125,-363.2550048828125,-32445.0,20256.25,22977.5,-334.3999938964844,-24.31999969482422,343.5199890136719
7370,257708.3964074,-20.86199951171875,-1228.2960205078125,-334.218994140625,-85828.75,123821.25,52683.75,-351.1199951171875,-25.84000015258789,328.32000732421875
7371,257708.4040215,74.05400085449219,-1113.18896484375,-174.4600067138672,-153956.25,222171.25,30572.5,-392.1600036621094,-47.119998931884766,304.0
7372,257708.4064085,1628.5169677734375,-845.3380126953125,697.9619750976562,-82967.5,199508.75,-3465.0,-430.1600036621094,-94.23999786376953,273.6000061035156
7373,257708.4357463,731.572998046875,-144.81399536132812,-371.7340087890625,-98866.25,6387.5,1802.5,-474.239990234375,-124.63999938964844,231.0399932861328
7374,257708.4819682,810.1409912109375,-726.8150024414062,-249.3679962158203,82433.75,-88261.25,4243.75,-475.760009765625,-120.08000183105469,226.47999572753906
7375,257708.5129836,321.9580078125,-1198.8330078125,-411.5060119628906,-19827.5,-19328.75,16371.25,-463.6000061035156,-117.04000091552734,252.32000732421875
7376,257708.5476351,407.60198974609375,-798.9169921875,-427.427001953125,-55186.25,38815.0,26495.0,-472.7200012207031,-106.4000015258789,229.52000427246094
7377,257708.5944353,677.8930053710938,-520.14697265625,-383.0190124511719,700.0,15452.5,57855.0,-469.67999267578125,-101.83999633789062,231.0399932861328
7378,257708.6249638,592.4320068359375,-220.88099670410156,-312.8689880371094,143683.75,-47530.0,89740.0,-472.7200012207031,-74.4800033569336,228.0
7379,257708.675722,576.3280029296875,-966.8499755859375,545.4010009765625,248412.5,-152792.5,38115.0,-459.0400085449219,-38.0,241.67999267578125
7380,257708.7234749,252.47900390625,-1461.010986328125,-2.562000036239624,-63227.5,-76466.25,17360.0,-414.9599914550781,41.040000915527344,253.83999633789062
7381,257708.7715405,381.37200927734375,-760.3040161132812,-162.3820037841797,7332.5,-40311.25,5748.75,-392.1600036621094,34.959999084472656,266.0
7382,257708.8593388,693.2039794921875,-963.677978515625,-112.91100311279297,75320.0,-109173.75,32025.0,-393.67999267578125,57.7599983215332,272.0799865722656
7383,257708.9011162,561.5050048828125,-700.8900146484375,196.78599548339844,135283.75,-252008.75,50645.0,-354.1600036621094,92.72000122070312,291.8399963378906
7384,257708.9599841,227.59100341796875,-840.3359985351562,355.81298828125,149668.75,-286685.0,35612.5,-304.0,123.12000274658203,323.760009765625
7385,257708.9921305,-305.73199462890625,-1223.9649658203125,71.5530014038086,24386.25,-144646.25,10543.75,-224.9600067138672,152.0,326.79998779296875
7386,257709.0767598,-140.4219970703125,-1127.280029296875,64.84300231933594,-40495.0,7192.5,39716.25,-212.8000030517578,147.44000244140625,320.7200012207031
7387,257709.1673983,-218.31900024414062,-751.885986328125,13.602999687194824,-46278.75,113575.0,92522.5,-206.72000122070312,147.44000244140625,320.7200012207031
7388,257709.3257271,35.74599838256836,-1281.3050537109375,131.0279998779297,93721.25,152792.5,87517.5,-212.8000030517578,168.72000122070312,307.0400085449219
7389,257709.36449,-140.8489990234375,-998.9970092773438,167.322998046875,101946.25,156318.75,78146.25,-224.9600067138672,190.0,281.20001220703125
7390,257709.5337224,-7.929999828338623,-1348.343994140625,135.11500549316406,2485.0,150780.0,45255.0,-228.0,215.83999633789062,269.0400085449219
7391,257709.5973869,-3.8429999351501465,-957.6389770507812,142.6179962158203,-75862.5,131075.0,17316.25,-243.1999969482422,203.67999267578125,270.55999755859375
7392,257709.6445636,41.60200119018555,-1098.9150390625,96.50199890136719,-95112.5,68092.5,5591.25,-256.8800048828125,177.83999633789062,273.6000061035156
7393,257709.8509961,3.4159998893737793,-942.3889770507812,72.58999633789062,-120697.5,9581.25,-455.0,-275.1199951171875,167.1999969482422,293.3599853515625
7394,257710.1524089,-10.12600040435791,-599.8740234375,-232.8979949951172,16108.75,-26390.0,-12127.5,-285.760009765625,132.24000549316406,310.0799865722656
7395,257710.1671171,-88.3280029296875,-1075.2469482421875,-117.9739990234375,108727.5,-31640.0,-54635.0,-284.239990234375,153.52000427246094,291.8399963378906
7396,257710.1690337,60.45100021362305,-1075.4300537109375,129.13699340820312,127575.0,-32243.75,-127242.5,-294.8800048828125,168.72000122070312,264.4800109863281
7397,257710.172319,175.55799865722656,-929.8839721679688,230.82400512695312,156108.75,-51931.25,-74698.75,-311.6000061035156,168.72000122070312,250.8000030517578
7398,257710.256059,-7.564000129699707,-858.0260009765625,421.7539978027344,159993.75,-55230.0,19460.0,-307.0400085449219,194.55999755859375,218.8800048828125
7399,257710.3548648,67.83200073242188,-713.2730102539062,438.8949890136719,77315.0,-49682.5,4235.0,-299.44000244140625,217.36000061035156,185.44000244140625
7400,257710.3834862,200.5070037841797,-806.6640014648438,513.1929931640625,54066.25,-58432.5,-38920.0,-310.0799865722656,226.47999572753906,164.16000366210938
7401,257710.3893256,168.54299926757812,-976.6099853515625,517.8900146484375,63901.25,-45955.0,-9695.0,-311.6000061035156,234.0800018310547,152.0
7402,257710.3932768,-77.16500091552734,-723.52099609375,540.7039794921875,91315.0,-19013.75,34133.75,-323.760009765625,232.55999755859375,130.72000122070312
7403,257710.3954565,-52.70399856567383,-1082.81103515625,622.5050048828125,43067.5,61538.75,114747.5,-297.9200134277344,266.0,120.08000183105469
7404,257710.3959835,23.302000045776367,-906.947998046875,623.114990234375,2520.0,49516.25,23345.0,-285.760009765625,278.1600036621094,104.87999725341797
7405,257710.3971123,804.89501953125,-919.697021484375,844.5449829101562,-27545.0,-121817.5,-89031.25,-290.32000732421875,278.1600036621094,100.31999969482422
7406,257710.4016602,-23.118999481201172,-578.280029296875,633.5460205078125,9205.0,-143500.0,-64855.0,-300.9599914550781,258.3999938964844,136.8000030517578
7407,257710.4034606,10.491999626159668,-655.3839721679688,599.6300048828125,48230.0,-83352.5,-883.75,-310.0799865722656,247.75999450683594,139.83999633789062
7408,257710.4069606,32.69599914550781,-939.8880004882812,583.0380249023438,-2660.0,-16957.5,81970.0,-313.1199951171875,258.3999938964844,138.32000732421875
7409,257710.4081191,291.031005859375,-1044.625,770.552001953125,-62440.0,-41090.0,79590.0,-264.4800109863281,273.6000061035156,161.1199951171875
7410,257710.4116059,93.81800079345703,-875.1669921875,497.5159912109375,-9135.0,-43155.0,54468.75,-267.5199890136719,270.55999755859375,171.75999450683594
7411,257710.4141114,214.59800720214844,-1099.0980224609375,610.85400390625,-86940.0,-50146.25,52386.25,-224.9600067138672,259.9200134277344,167.1999969482422
7412,257710.4160368,179.03500366210938,-818.7420043945312,522.2210083007812,-82040.0,-69256.25,39138.75,-211.27999877929688,273.6000061035156,214.32000732421875
7413,257710.4183418,132.6750030517578,-1033.7060546875,388.6310119628906,-116506.25,-66307.5,17053.75,-190.0,249.27999877929688,240.16000366210938
7414,257710.4547041,93.26899719238281,-912.7429809570312,187.08700561523438,-148583.75,-18401.25,50400.0,-168.72000122070312,229.52000427246094,299.44000244140625
7415,257710.497301,22.93600082397461,-653.7979736328125,91.37799835205078,-33188.75,-6247.5,66727.5,-147.44000244140625,214.32000732421875,307.0400085449219
7416,257710.5307456,-88.20600128173828,-1113.738037109375,171.83700561523438,-45438.75,43120.0,96180.0,-141.36000061035156,202.16000366210938,340.4800109863281
7417,257710.6186128,-208.5590057373047,-1152.9610595703125,9.027999877929688,-76256.25,71627.5,58318.75,-139.83999633789062,185.44000244140625,348.0799865722656
7418,257710.7178442,56.180999755859375,-1074.3929443359375,-27.999000549316406,-74348.75,25882.5,26416.25,-141.36000061035156,168.72000122070312,370.8800048828125
7419,257710.8948228,-192.0279998779297,-907.6799926757812,-111.69100189208984,-52106.25,-16065.0,14997.5,-130.72000122070312,156.55999755859375,386.0799865722656
7420,257710.921255,-346.17498779296875,-689.9710083007812,-176.22900390625,72563.75,10456.25,19355.0,-135.27999877929688,155.0399932861328,376.9599914550781
7421,257710.9611185,-282.00299072265625,-979.6599731445312,121.75599670410156,180197.5,55658.75,-21411.25,-139.83999633789062,199.1199951171875,345.0400085449219
7422,257710.9895264,-75.39600372314453,-1086.89794921875,197.09100341796875,133227.5,47713.75,-60278.75,-170.24000549316406,223.44000244140625,310.0799865722656
7423,257710.9981912,-57.46200180053711,-1199.8089599609375,211.48699951171875,19993.75,21131.25,-24955.0,-182.39999389648438,243.1999969482422,300.9599914550781
7424,257711.0211865,4.330999851226807,-974.718994140625,211.85299682617188,-104413.75,6028.75,6798.75,-196.0800018310547,215.83999633789062,300.9599914550781
7425,257711.0332082,167.07899475097656,-1016.9920043945312,63.07400131225586,-30537.5,-16598.75,-24596.25,-176.32000732421875,208.24000549316406,308.55999755859375
7426,257711.1080052,611.9520263671875,-924.0889892578125,304.3290100097656,31097.5,-159538.75,-127741.25,-191.52000427246094,200.63999938964844,334.3999938964844
7427,257711.1577238,465.85699462890625,-856.0130004882812,438.5899963378906,78583.75,-235322.5,-120811.25,-182.39999389648438,205.1999969482422,319.20001220703125
7428,257711.185355,358.67999267578125,-1024.1290283203125,408.9440002441406,14971.25,-254835.0,-71802.5,-152.0,218.8800048828125,308.55999755859375
7429,257711.2234797,158.3560028076172,-843.447021484375,184.52499389648438,-213438.75,-183198.75,-69825.0,-120.08000183105469,202.16000366210938,348.0799865722656
7430,257711.3048405,70.82099914550781,-592.614990234375,-150.97500610351562,-47757.5,-110407.5,-68678.75,-83.5999984741211,159.60000610351562,370.8800048828125
7431,257711.4784064,681.7969970703125,-750.666015625,-42.821998596191406,59640.0,-83667.5,-57023.75,-74.4800033569336,147.44000244140625,376.9599914550781
7432,257711.5388082,426.8169860839844,-843.9959716796875,-106.13999938964844,88331.25,-152906.25,7936.25,-51.68000030517578,185.44000244140625,349.6000061035156
7433,257711.5640903,184.15899658203125,-1046.821044921875,-218.56300354003906,41737.5,-112656.25,32576.25,-16.719999313354492,180.8800048828125,334.3999938964844
7434,257711.5913686,242.90199279785156,-930.25,-264.00799560546875,157.5,-58345.0,28315.0,12.15999984741211,188.47999572753906,310.0799865722656
7435,257711.5934755,369.4159851074219,-909.8759765625,-124.56199645996094,16266.25,-54005.0,20623.75,48.63999938964844,176.32000732421875,313.1199951171875
7436,257711.6115314,384.9100036621094,-1320.77197265625,-212.70700073242188,30642.5,-63061.25,29085.0,53.20000076293945,191.52000427246094,297.9200134277344
7437,257711.6246087,212.218994140625,-1100.989013671875,-218.99000549316406,-42770.0,-76501.25,-14437.5,72.95999908447266,173.27999877929688,279.67999267578125
7438,257711.67559,202.45899963378906,-895.6019897460938,-158.90499877929688,-61258.75,-37450.0,-38666.25,100.31999969482422,159.60000610351562,300.9599914550781
7439,257711.693971,421.6319885253906,-752.0689697265625,-137.1280059814453,18751.25,-68836.25,-31438.75,91.19999694824219,170.24000549316406,294.8800048828125
7440,257711.7255405,274.80499267578125,-736.7579956054688,-297.802001953125,24325.0,-93406.25,21341.25,123.12000274658203,165.67999267578125,294.8800048828125
7441,257711.7805564,-204.28900146484375,-860.6489868164062,-345.13800048828125,1977.5,-43531.25,43443.75,145.9199981689453,156.55999755859375,243.1999969482422
7442,257711.8309609,123.40299987792969,-945.1339721679688,-271.87701416015625,-1977.5,3596.25,33810.0,156.55999755859375,144.39999389648438,264.4800109863281
7443,257711.8974405,199.531005859375,-1038.4029541015625,-361.364013671875,-52395.0,-19862.5,30126.25,156.55999755859375,120.08000183105469,269.0400085449219
7444,257711.9748305,110.3489990234375,-1098.488037109375,-451.3389892578125,-35726.25,-21472.5,13676.25,155.0399932861328,115.5199966430664,281.20001220703125
7445,257712.0509005,152.25599670410156,-1084.7020263671875,-456.4630126953125,-72108.75,-8146.25,14245.0,173.27999877929688,97.27999877929688,287.2799987792969
7446,257712.0869145,132.49200439453125,-953.6740112304688,-561.322021484375,-68328.75,-11340.0,3211.25,173.27999877929688,69.91999816894531,270.55999755859375
7447,257712.0990111,207.58299255371094,-768.5390014648438,-705.0989990234375,-64986.25,-15435.0,-15102.5,188.47999572753906,57.7599983215332,299.44000244140625
7448,257712.1465146,140.36099243164062,-897.0659790039062,-666.9130249023438,-61740.0,-7787.5,-7455.0,171.75999450683594,38.0,317.67999267578125
7449,257712.1734385,130.5399932861328,-65.20899963378906,-585.2340087890625,-121327.5,26145.0,-30511.25,179.36000061035156,1.5199999809265137,331.3599853515625
7450,257712.2435279,257.4200134277344,-181.47500610351562,-451.3389892578125,102952.5,4541.25,-1470.0,171.75999450683594,-3.0399999618530273,322.239990234375
7451,257712.2687318,-80.15399932861328,-749.2630004882812,-596.9459838867188,15076.25,-3885.0,34947.5,176.32000732421875,16.719999313354492,291.8399963378906
7452,257712.3369967,58.316001892089844,-1041.697021484375,-604.02197265625,56630.0,13597.5,26197.5,167.1999969482422,13.680000305175781,282.7200012207031
7453,257712.3973125,231.31199645996094,-1129.781005859375,-618.7839965820312,15890.0,3123.75,21516.25,176.32000732421875,12.15999984741211,307.0400085449219
7454,257712.4477421,114.43599700927734,-755.8510131835938,-540.52099609375,-9721.25,-2817.5,33696.25,168.72000122070312,-6.079999923706055,319.20001220703125
7455,257712.5000531,127.73400115966797,-431.0870056152344,-569.3740234375,-31526.25,-30178.75,-33722.5,180.8800048828125,0.0,314.6400146484375
7456,257712.5344876,219.66099548339844,-854.9149780273438,-421.1440124511719,59972.5,-35778.75,-35428.75,190.0,7.599999904632568,310.0799865722656
7457,257712.5985859,486.5360107421875,-913.9630126953125,-353.5559997558594,-35227.5,-61311.25,-24211.25,188.47999572753906,10.640000343322754,308.55999755859375
7458,257712.6224224,488.12200927734375,-658.0679931640625,-592.0659790039062,64452.5,-96110.0,-39366.25,211.27999877929688,-15.199999809265137,275.1199951171875
7459,257712.6834706,110.1050033569336,-1006.3170166015625,-521.7329711914062,-20422.5,-93957.5,-92627.5,214.32000732421875,16.719999313354492,264.4800109863281
7460,257712.7245237,39.77199935913086,-928.2979736328125,-430.3550109863281,2135.0,-15750.0,-42008.75,212.8000030517578,21.280000686645508,238.63999938964844
7461,257712.7655986,20.618000030517578,-676.3070068359375,-401.07501220703125,14656.25,-3920.0,-10543.75,200.63999938964844,3.0399999618530273,229.52000427246094
7462,257712.8345573,22.691999435424805,-975.14599609375,-343.4909973144531,6965.0,-27755.0,66508.75,185.44000244140625,-16.719999313354492,224.9600067138672
7463,257712.8645545,-79.78800201416016,-909.8150024414062,-307.9280090332031,36697.5,-54311.25,86170.0,176.32000732421875,-51.68000030517578,171.75999450683594
7464,257712.9514353,-81.73999786376953,-900.177001953125,-338.4280090332031,36968.75,-79590.0,70376.25,179.36000061035156,-92.72000122070312,104.87999725341797
7465,257712.9944817,20.374000549316406,-596.5189819335938,-272.48699951171875,89372.5,-167650.0,37765.0,167.1999969482422,-109.44000244140625,48.63999938964844
7466,257713.0347118,-186.0500030517578,-1099.4029541015625,-68.25900268554688,152845.0,-189691.25,-26162.5,173.27999877929688,-101.83999633789062,-21.280000686645508
7467,257713.1000548,-418.093994140625,-1111.7249755859375,2.989000082015991,27247.5,-108351.25,-38613.75,147.44000244140625,-80.55999755859375,-126.16000366210938
7468,257713.1638691,-297.49700927734375,-896.2119750976562,93.33000183105469,43741.25,-80272.5,-43496.25,127.68000030517578,-51.68000030517578,-162.63999938964844
7469,257713.2119834,-277.12298583984375,-1512.677978515625,14.517999649047852,-5328.75,-77017.5,-79327.5,115.5199966430664,-31.920000076293945,-194.55999755859375
7470,257713.2354396,-206.4239959716797,-964.0440063476562,2.318000078201294,-27256.25,-31806.25,-38158.75,107.91999816894531,12.15999984741211,-193.0399932861328
7471,257713.270993,-188.67300415039062,-960.8720092773438,-191.29600524902344,-4935.0,-10447.5,-47556.25,109.44000244140625,18.239999771118164,-171.75999450683594
7472,257713.3568235,163.1750030517578,-966.3619995117188,-123.58599853515625,1583.75,-7332.5,-9222.5,95.76000213623047,36.47999954223633,-174.8000030517578
7473,257713.3782555,462.3800048828125,-961.2990112304688,-178.18099975585938,6475.0,-57067.5,26031.25,114.0,22.799999237060547,-183.9199981689453
7474,257713.4382488,-205.93600463867188,-1394.7650146484375,-462.68499755859375,239181.25,-207611.25,156406.25,31.920000076293945,-47.119998931884766,-290.32000732421875
7475,257713.4697101,361.3030090332031,-1405.7449951171875,746.39599609375,231752.5,-214025.0,39646.25,-1.5199999809265137,-183.9199981689453,-380.0
7476,257713.5529143,10.12600040435791,-1583.4990234375,824.719970703125,82827.5,-236766.25,22951.25,-12.15999984741211,-307.0400085449219,-398.239990234375
7477,257713.5912756,-124.0739974975586,-972.7059936523438,216.42799377441406,-118422.5,-182148.75,-180328.75,71.44000244140625,-220.39999389648438,-395.20001220703125
7478,257713.6212838,126.63600158691406,-922.3809814453125,253.75999450683594,-110556.25,-161472.5,-234640.0,62.31999969482422,-103.36000061035156,-402.79998779296875
7479,257713.6756333,273.64599609375,-770.3690185546875,128.03900146484375,-207200.0,-180766.25,-173495.0,-50.15999984741211,80.55999755859375,-375.44000244140625
7480,257713.7279896,179.58399963378906,-318.5419921875,-172.08099365234375,-7726.25,-105271.25,-44310.0,-159.60000610351562,174.8000030517578,-294.8800048828125
7481,257713.8121909,233.87399291992188,-894.3820190429688,-389.72900390625,-37878.75,-68512.5,22662.5,-168.72000122070312,171.75999450683594,-307.0400085449219
7482,257713.8419178,-64.96499633789062,-868.39599609375,-572.1799926757812,-111335.0,4873.75,58047.5,-180.8800048828125,232.55999755859375,-264.4800109863281
7483,257713.9006596,288.0419921875,-937.2650146484375,-493.9779968261719,-41046.25,53550.0,116725.0,-177.83999633789062,241.67999267578125,-217.36000061035156
7484,257714.0199816,247.7209930419922,-1039.3179931640625,-478.36199951171875,-58485.0,28507.5,139203.75,-103.36000061035156,253.83999633789062,-211.27999877929688
7485,257714.2710285,456.0360107421875,-622.5050048828125,-1024.4339599609375,-245183.75,258308.75,24333.75,-57.7599983215332,253.83999633789062,-203.67999267578125
7486,257714.3040585,1173.5179443359375,-1998.60400390625,642.8790283203125,-143412.5,285792.5,284873.75,77.5199966430664,256.8800048828125,-124.63999938964844
7487,257714.3661338,22.93600082397461,-1528.904052734375,-241.19400024414062,286685.0,-225190.0,80377.5,-13.680000305175781,246.24000549316406,-179.36000061035156
7488,257714.4435064,-417.36199951171875,-962.0919799804688,-546.4990234375,31937.5,-100528.75,40530.0,-36.47999954223633,253.83999633789062,-200.63999938964844
7489,257714.4860244,-259.4330139160156,-942.083984375,-683.4439697265625,-77192.5,-28621.25,60803.75,-33.439998626708984,253.83999633789062,-196.0800018310547
7490,257714.4909973,-573.3389892578125,-730.718994140625,-625.4940185546875,7288.75,13308.75,68075.0,-38.0,244.72000122070312,-196.0800018310547
7491,257714.4962063,-612.7449951171875,-772.198974609375,-500.4440002441406,85513.75,61923.75,36225.0,1.5199999809265137,241.67999267578125,-200.63999938964844
7492,257714.5030505,-484.27899169921875,-1109.833984375,-356.8500061035156,3561.25,81252.5,59570.0,33.439998626708984,215.83999633789062,-202.16000366210938
7493,257714.5258417,-401.3190002441406,-713.7000122070312,-401.8070068359375,-62623.75,43321.25,72878.75,69.91999816894531,206.72000122070312,-206.72000122070312
7494,257714.5378632,-425.1700134277344,-604.02197265625,-459.2080078125,2362.5,33048.75,63315.0,98.80000305175781,203.67999267578125,-177.83999633789062
7495,257714.5583914,-423.1570129394531,-642.0250244140625,-307.2569885253906,31736.25,46217.5,41702.5,121.5999984741211,180.8800048828125,-147.44000244140625
7496,257714.6992584,-298.0459899902344,-635.1320190429688,-366.4880065917969,48177.5,45753.75,70533.75,156.55999755859375,145.9199981689453,-158.0800018310547
7497,257714.7926694,-188.8560028076172,-859.6729736328125,-243.4510040283203,87727.5,13352.5,74961.25,156.55999755859375,103.36000061035156,-153.52000427246094
7498,257714.8822932,-291.5190124511719,-934.8250122070312,-301.0350036621094,127933.75,-29925.0,31500.0,156.55999755859375,6.079999923706055,-202.16000366210938
7499,257714.9270784,-309.2090148925781,-1010.8920288085938,-135.4199981689453,141260.0,-38465.0,-6422.5,145.9199981689453,-74.4800033569336,-203.67999267578125
7500,257714.9810716,-199.47000122070312,-1073.35595703125,36.599998474121094,36793.75,-55335.0,-18453.75,110.95999908447266,-197.60000610351562,-221.9199981689453
7501,257715.0010655,-275.65899658203125,-942.083984375,129.5030059814453,-58520.0,-86178.75,-25777.5,59.279998779296875,-308.55999755859375,-316.1600036621094
7502,257715.0187299,-369.72100830078125,-854.4879760742188,73.62699890136719,46751.25,-106662.5,12792.5,24.31999969482422,-421.0400085449219,-370.8800048828125
7503,257715.1230637,-248.1479949951172,-1337.364013671875,499.4679870605469,90343.75,-155522.5,-55212.5,-76.0,-741.760009765625,-478.79998779296875
7504,257715.1468742,-906.947998046875,-1373.1710205078125,-133.6510009765625,-45797.5,-102331.25,-53926.25,-76.0,-919.5999755859375,-519.8400268554688
7505,257715.159193,-383.2019958496094,-1102.9410400390625,65.87999725341797,23493.75,-22233.75,-70551.25,-89.68000030517578,-1016.8800048828125,-530.47998046875
7506,257715.2004263,-221.125,-886.8790283203125,100.16200256347656,-17710.0,3132.5,-49078.75,-130.72000122070312,-1035.1199951171875,-563.9199829101562
7507,257715.2536103,-286.2120056152344,-1024.0069580078125,172.56900024414062,796.25,20868.75,-46803.75,-193.0399932861328,-1030.56005859375,-554.7999877929688
7508,257715.2666915,37.45399856567383,-1020.89599609375,125.78199768066406,-1863.75,33083.75,-18821.25,-266.0,-966.719970703125,-562.4000244140625
7509,257715.2832453,-3.2939999103546143,-991.0059814453125,-101.56500244140625,-25243.75,24692.5,3596.25,-275.1199951171875,-931.760009765625,-548.719970703125
7510,257715.3227351,8.418000221252441,-989.60302734375,47.51900100708008,-24832.5,-4655.0,30738.75,-288.79998779296875,-890.719970703125,-532.0
7511,257715.3487391,-170.19000244140625,-1066.3409423828125,-17.323999404907227,-5775.0,-4637.5,55728.75,-269.0400085449219,-905.9199829101562,-510.7200012207031
7512,257715.3874008,-209.0469970703125,-926.5289916992188,-99.125,-8583.75,27632.5,79642.5,-200.63999938964844,-899.8400268554688,-497.0400085449219
7513,257715.4115564,205.447998046875,-962.2750244140625,20.496000289916992,35428.75,-69020.0,48790.0,-120.08000183105469,-883.1199951171875,-494.0
7514,257715.4945093,56.42499923706055,-1164.7340087890625,-29.158000946044922,39567.5,-155435.0,63621.25,95.76000213623047,-697.6799926757812,-515.280029296875
7515,257715.5560783,-611.3419799804688,-1031.998046875,200.81199645996094,280.0,-171106.25,79406.25,94.23999786376953,-307.0400085449219,-541.1199951171875
7516,257715.5875607,-584.6849975585938,-1457.5340576171875,48.00699996948242,-11550.0,-49980.0,-103775.0,31.920000076293945,-129.1999969482422,-501.6000061035156
7517,257715.6062031,-499.4070129394531,-1383.3580322265625,254.2480010986328,-171403.75,-12398.75,-147472.5,-82.08000183105469,10.640000343322754,-431.67999267578125
7518,257715.6265935,-27.023000717163086,-1142.468994140625,190.197998046875,-190531.25,-3508.75,-164806.25,-107.91999816894531,77.5199966430664,-387.6000061035156
7519,257715.6781075,304.9389953613281,-946.1710205078125,215.8179931640625,-134820.0,-69011.25,-113995.0,-191.52000427246094,174.8000030517578,-335.9200134277344
7520,257715.7387758,266.0820007324219,-994.239013671875,176.59500122070312,-84770.0,-204916.25,-95646.25,-282.7200012207031,205.1999969482422,-270.55999755859375
7521,257715.8012214,-103.1510009765625,-1197.490966796875,-39.650001525878906,-157001.25,-256235.0,-101657.5,-334.3999938964844,211.27999877929688,-194.55999755859375
7522,257715.8260374,-295.7279968261719,-789.8280029296875,-236.07000732421875,-148181.25,-183032.5,-149695.0,-434.7200012207031,196.0800018310547,-86.63999938964844
7523,257715.9162846,46.604000091552734,-561.5659790039062,-421.1440124511719,-58616.25,-121003.75,-117538.75,-486.3999938964844,179.36000061035156,-48.63999938964844
7524,257715.9391743,84.85099792480469,-839.2990112304688,-373.1369934082031,-27413.75,-123987.5,-106513.75,-509.20001220703125,130.72000122070312,28.8799991607666
7525,257715.9711533,-9.57699966430664,-625.3720092773438,-636.4130249023438,3622.5,-145215.0,-111886.25,-524.4000244140625,95.76000213623047,91.19999694824219
7526,257716.0313754,-182.81700134277344,-751.8250122070312,-527.77197265625,-44983.75,-85960.0,-19416.25,-539.5999755859375,79.04000091552734,133.75999450683594
7527,257716.075688,-145.11900329589844,-617.8690185546875,-485.8039855957031,-46786.25,-45491.25,-11095.0,-528.9600219726562,80.55999755859375,185.44000244140625
7528,257716.193868,-16.591999053955078,-539.4229736328125,-634.8880004882812,12530.0,-16108.75,-33407.5,-536.5599975585938,56.2400016784668,190.0
7529,257716.3185481,51.17900085449219,-709.6129760742188,-635.7420043945312,21376.25,-18025.0,-37625.0,-541.1199951171875,47.119998931884766,174.8000030517578
7530,257716.4076118,67.28299713134766,-640.3170166015625,-595.969970703125,10281.25,-27982.5,-31211.25,-539.5999755859375,34.959999084472656,188.47999572753906
